Host.Family,BLFamilyLatin,species_clean,species_jetz,foraging_cat,elevation_cat,TipLabel,Full_Label,sociality,keycol,valuecol
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,canopy,lowland_iquitos,Glyphorynchus_spirurus,V720,1,ectos_binomial,Rallicola_cephalosa?
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,canopy,lowland_iquitos,Glyphorynchus_spirurus,P116231,1,ectos_binomial2,_
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,canopy,lowland_iquitos,Glyphorynchus_spirurus,V33,1,ectos_binomial2,_
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,canopy,lowland_iquitos,Glyphorynchus_spirurus,1162,1,ectos_binomial2,Rallicola_cephalosa?
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,canopy,lowland_iquitos,Glyphorynchus_spirurus,M877,1,ectos_binomial2,Rallicola_cephalosa?
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,canopy,lowland_iquitos,Glyphorynchus_spirurus,1018,1,ectos_binomial2,_
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,canopy,lowland_iquitos,Glyphorynchus_spirurus,1099,1,ectos_binomial2,_
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,canopy,lowland_iquitos,Glyphorynchus_spirurus,1256,1,ectos_binomial2,_
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,canopy,lowland_iquitos,Glyphorynchus_spirurus,892,1,ectos_binomial2,_
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,canopy,lowland_iquitos,Glyphorynchus_spirurus,M493,1,ectos_binomial2,_
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,canopy,lowland_iquitos,Glyphorynchus_spirurus,M499,1,ectos_binomial2,_
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,canopy,lowland_iquitos,Glyphorynchus_spirurus,M513,1,ectos_binomial2,_
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,canopy,lowland_iquitos,Glyphorynchus_spirurus,M515,1,ectos_binomial2,_
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,canopy,lowland_iquitos,Glyphorynchus_spirurus,M517,1,ectos_binomial2,_
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,canopy,lowland_iquitos,Glyphorynchus_spirurus,M519,1,ectos_binomial2,_
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,canopy,lowland_iquitos,Glyphorynchus_spirurus,M549,1,ectos_binomial2,_
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,canopy,lowland_iquitos,Glyphorynchus_spirurus,M651,1,ectos_binomial2,_
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,canopy,lowland_iquitos,Glyphorynchus_spirurus,P121245,1,ectos_binomial2,_
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,canopy,lowland_iquitos,Glyphorynchus_spirurus,P121359,1,ectos_binomial2,_
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,canopy,lowland_iquitos,Glyphorynchus_spirurus,P130040,1,ectos_binomial2,_
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,canopy,lowland_iquitos,Glyphorynchus_spirurus,V1229,1,ectos_binomial2,_
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,canopy,lowland_iquitos,Glyphorynchus_spirurus,V1284,1,ectos_binomial2,_
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,canopy,lowland_iquitos,Glyphorynchus_spirurus,V235,1,ectos_binomial2,_
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,canopy,lowland_iquitos,Glyphorynchus_spirurus,V240,1,ectos_binomial2,_
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,canopy,lowland_iquitos,Glyphorynchus_spirurus,V467,1,ectos_binomial2,_
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,canopy,lowland_iquitos,Glyphorynchus_spirurus,V657,1,ectos_binomial2,_
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,canopy,lowland_iquitos,Glyphorynchus_spirurus,V691,1,ectos_binomial2,_
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,canopy,lowland_iquitos,Glyphorynchus_spirurus,V720,1,ectos_binomial2,_
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,canopy,lowland_iquitos,Glyphorynchus_spirurus,P116231,1,ectos_binomial3,_
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,canopy,lowland_iquitos,Glyphorynchus_spirurus,V33,1,ectos_binomial3,_
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,canopy,lowland_iquitos,Glyphorynchus_spirurus,1162,1,ectos_binomial3,_
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,canopy,lowland_iquitos,Glyphorynchus_spirurus,M877,1,ectos_binomial3,_
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,canopy,lowland_iquitos,Glyphorynchus_spirurus,1018,1,ectos_binomial3,_
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,canopy,lowland_iquitos,Glyphorynchus_spirurus,1099,1,ectos_binomial3,_
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,canopy,lowland_iquitos,Glyphorynchus_spirurus,1256,1,ectos_binomial3,_
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,canopy,lowland_iquitos,Glyphorynchus_spirurus,892,1,ectos_binomial3,_
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,canopy,lowland_iquitos,Glyphorynchus_spirurus,M493,1,ectos_binomial3,_
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,canopy,lowland_iquitos,Glyphorynchus_spirurus,M499,1,ectos_binomial3,_
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,canopy,lowland_iquitos,Glyphorynchus_spirurus,M513,1,ectos_binomial3,_
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,canopy,lowland_iquitos,Glyphorynchus_spirurus,M515,1,ectos_binomial3,_
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,canopy,lowland_iquitos,Glyphorynchus_spirurus,M517,1,ectos_binomial3,_
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,canopy,lowland_iquitos,Glyphorynchus_spirurus,M519,1,ectos_binomial3,_
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,canopy,lowland_iquitos,Glyphorynchus_spirurus,M549,1,ectos_binomial3,_
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,canopy,lowland_iquitos,Glyphorynchus_spirurus,M651,1,ectos_binomial3,_
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,canopy,lowland_iquitos,Glyphorynchus_spirurus,P121245,1,ectos_binomial3,_
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,canopy,lowland_iquitos,Glyphorynchus_spirurus,P121359,1,ectos_binomial3,_
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,canopy,lowland_iquitos,Glyphorynchus_spirurus,P130040,1,ectos_binomial3,_
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,canopy,lowland_iquitos,Glyphorynchus_spirurus,V1229,1,ectos_binomial3,_
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,canopy,lowland_iquitos,Glyphorynchus_spirurus,V1284,1,ectos_binomial3,_
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,canopy,lowland_iquitos,Glyphorynchus_spirurus,V235,1,ectos_binomial3,_
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,canopy,lowland_iquitos,Glyphorynchus_spirurus,V240,1,ectos_binomial3,_
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,canopy,lowland_iquitos,Glyphorynchus_spirurus,V467,1,ectos_binomial3,_
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,canopy,lowland_iquitos,Glyphorynchus_spirurus,V657,1,ectos_binomial3,_
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,canopy,lowland_iquitos,Glyphorynchus_spirurus,V691,1,ectos_binomial3,_
Furnariidae,Dendrocolaptidae,Glyphorynchus spirurus,Glyphorynchus spirurus,canopy,lowland_iquitos,Glyphorynchus_spirurus,V720,1,ectos_binomial3,_
Columbidae,Columbidae,Geotrygon montana,Geotrygon montana,ground,lowland_iquitos,Geotrygon_montana,M574,0,ectos_binomial,Columbicola_macrourae?
Columbidae,Columbidae,Geotrygon montana,Geotrygon montana,ground,lowland_iquitos,Geotrygon_montana,V283,0,ectos_binomial,Columbicola_macrourae?
Columbidae,Columbidae,Geotrygon montana,Geotrygon montana,ground,lowland_iquitos,Geotrygon_montana,1138,0,ectos_binomial,Columbicola_macrourae?
Columbidae,Columbidae,Geotrygon montana,Geotrygon montana,ground,lowland_iquitos,Geotrygon_montana,V806,0,ectos_binomial,Columbicola_macrourae?
Columbidae,Columbidae,Geotrygon montana,Geotrygon montana,ground,lowland_iquitos,Geotrygon_montana,M556,0,ectos_binomial,Myrsidea_new sp?
"Columbidae
",Columbidae,Geotrygon montana,Geotrygon montana,ground,lowland_iquitos,Geotrygon_montana,P110058,0,ectos_binomial,Columbicola_macrourae?
"Columbidae
",Columbidae,Geotrygon montana,Geotrygon montana,ground,lowland_iquitos,Geotrygon_montana,P110107,0,ectos_binomial,Columbicola_macrourae?
"Columbidae
",Columbidae,Geotrygon montana,Geotrygon montana,ground,lowland_iquitos,Geotrygon_montana,P110417,0,ectos_binomial,Philopteridae_new sp?
"Columbidae
",Columbidae,Geotrygon montana,Geotrygon montana,ground,lowland_iquitos,Geotrygon_montana,P110057,0,ectos_binomial,Philopteridae_new sp?
Columbidae,Columbidae,Geotrygon montana,Geotrygon montana,ground,lowland_iquitos,Geotrygon_montana,M574,0,ectos_binomial2,_
Columbidae,Columbidae,Geotrygon montana,Geotrygon montana,ground,lowland_iquitos,Geotrygon_montana,V283,0,ectos_binomial2,_
Columbidae,Columbidae,Geotrygon montana,Geotrygon montana,ground,lowland_iquitos,Geotrygon_montana,1138,0,ectos_binomial2,Physconelloides_cubanus?
Columbidae,Columbidae,Geotrygon montana,Geotrygon montana,ground,lowland_iquitos,Geotrygon_montana,V806,0,ectos_binomial2,Physconelloides_cubanus?
Columbidae,Columbidae,Geotrygon montana,Geotrygon montana,ground,lowland_iquitos,Geotrygon_montana,M556,0,ectos_binomial2,Physconelloides_cubanus?
"Columbidae
",Columbidae,Geotrygon montana,Geotrygon montana,ground,lowland_iquitos,Geotrygon_montana,P110058,0,ectos_binomial2,_
"Columbidae
",Columbidae,Geotrygon montana,Geotrygon montana,ground,lowland_iquitos,Geotrygon_montana,P110107,0,ectos_binomial2,Hohorstiella?_corpulenta?
"Columbidae
",Columbidae,Geotrygon montana,Geotrygon montana,ground,lowland_iquitos,Geotrygon_montana,P110417,0,ectos_binomial2,_
"Columbidae
",Columbidae,Geotrygon montana,Geotrygon montana,ground,lowland_iquitos,Geotrygon_montana,P110057,0,ectos_binomial2,Columbicola_macrourae?
Columbidae,Columbidae,Geotrygon montana,Geotrygon montana,ground,lowland_iquitos,Geotrygon_montana,M574,0,ectos_binomial3,_
Columbidae,Columbidae,Geotrygon montana,Geotrygon montana,ground,lowland_iquitos,Geotrygon_montana,V283,0,ectos_binomial3,_
Columbidae,Columbidae,Geotrygon montana,Geotrygon montana,ground,lowland_iquitos,Geotrygon_montana,1138,0,ectos_binomial3,_
Columbidae,Columbidae,Geotrygon montana,Geotrygon montana,ground,lowland_iquitos,Geotrygon_montana,V806,0,ectos_binomial3,_
Columbidae,Columbidae,Geotrygon montana,Geotrygon montana,ground,lowland_iquitos,Geotrygon_montana,M556,0,ectos_binomial3,_
"Columbidae
",Columbidae,Geotrygon montana,Geotrygon montana,ground,lowland_iquitos,Geotrygon_montana,P110058,0,ectos_binomial3,_
"Columbidae
",Columbidae,Geotrygon montana,Geotrygon montana,ground,lowland_iquitos,Geotrygon_montana,P110107,0,ectos_binomial3,_
"Columbidae
",Columbidae,Geotrygon montana,Geotrygon montana,ground,lowland_iquitos,Geotrygon_montana,P110417,0,ectos_binomial3,_
"Columbidae
",Columbidae,Geotrygon montana,Geotrygon montana,ground,lowland_iquitos,Geotrygon_montana,P110057,0,ectos_binomial3,_
Galbulidae,Galbulidae,Galbula cyanescens,Galbula cyanescens,midhigh,lowland_iquitos,Galbula_cyanescens,P130765,1,ectos_binomial,Picicola_galbulica?
Galbulidae,Galbulidae,Galbula cyanescens,Galbula cyanescens,midhigh,lowland_iquitos,Galbula_cyanescens,P130765,1,ectos_binomial2,_
Galbulidae,Galbulidae,Galbula cyanescens,Galbula cyanescens,midhigh,lowland_iquitos,Galbula_cyanescens,P130765,1,ectos_binomial3,_
Formicariidae,Formicariidae,Formicarius rufipectus,Formicarius rufipectus,ground,lowland_iquitos,Formicarius_rufipectus,P120085,0,ectos_binomial,Formicaricola_analoides?
Formicariidae,Formicariidae,Formicarius rufipectus,Formicarius rufipectus,ground,lowland_iquitos,Formicarius_rufipectus,P120085,0,ectos_binomial2,_
Formicariidae,Formicariidae,Formicarius rufipectus,Formicarius rufipectus,ground,lowland_iquitos,Formicarius_rufipectus,P120085,0,ectos_binomial3,_
Formicariidae,Formicariidae,Formicarius colma,Formicarius colma,ground,lowland_iquitos,Formicarius_colma,3678,0,ectos_binomial,Formicaricola_analoides?
Formicariidae,Formicariidae,Formicarius colma,Formicarius colma,ground,lowland_iquitos,Formicarius_colma,857,0,ectos_binomial,Formicaricola_analoides?
Formicariidae,Formicariidae,Formicarius colma,Formicarius colma,ground,lowland_iquitos,Formicarius_colma,V254,0,ectos_binomial,Formicaricola_analoides?
Formicariidae,Formicariidae,Formicarius colma,Formicarius colma,ground,lowland_iquitos,Formicarius_colma,3678,0,ectos_binomial2,_
Formicariidae,Formicariidae,Formicarius colma,Formicarius colma,ground,lowland_iquitos,Formicarius_colma,857,0,ectos_binomial2,_
Formicariidae,Formicariidae,Formicarius colma,Formicarius colma,ground,lowland_iquitos,Formicarius_colma,V254,0,ectos_binomial2,_
Formicariidae,Formicariidae,Formicarius colma,Formicarius colma,ground,lowland_iquitos,Formicarius_colma,3678,0,ectos_binomial3,_
Formicariidae,Formicariidae,Formicarius colma,Formicarius colma,ground,lowland_iquitos,Formicarius_colma,857,0,ectos_binomial3,_
Formicariidae,Formicariidae,Formicarius colma,Formicarius colma,ground,lowland_iquitos,Formicarius_colma,V254,0,ectos_binomial3,_
Formicariidae,Formicariidae,Formicarius analis,Formicarius analis,ground,lowland_iquitos,Formicarius_analis,VC120112,0,ectos_binomial,Formicaricola_analoides?
Formicariidae,Formicariidae,Formicarius analis,Formicarius analis,ground,lowland_iquitos,Formicarius_analis,VC120112,0,ectos_binomial2,_
Formicariidae,Formicariidae,Formicarius analis,Formicarius analis,ground,lowland_iquitos,Formicarius_analis,VC120112,0,ectos_binomial3,_
Fringillidae,Thraupidae,Euphonia xanthogaster,Euphonia xanthogaster,midhigh,lowland_iquitos,Euphonia_xanthogaster,V486,1,ectos_binomial,Myrsidea_(violacei/ rozsai…?)
Fringillidae,Thraupidae,Euphonia xanthogaster,Euphonia xanthogaster,midhigh,lowland_iquitos,Euphonia_xanthogaster,V789,1,ectos_binomial,Myrsidea_(violacei/ rozsai…?)
Fringillidae,Thraupidae,Euphonia xanthogaster,Euphonia xanthogaster,midhigh,lowland_iquitos,Euphonia_xanthogaster,V486,1,ectos_binomial2,_
Fringillidae,Thraupidae,Euphonia xanthogaster,Euphonia xanthogaster,midhigh,lowland_iquitos,Euphonia_xanthogaster,V789,1,ectos_binomial2,_
Fringillidae,Thraupidae,Euphonia xanthogaster,Euphonia xanthogaster,midhigh,lowland_iquitos,Euphonia_xanthogaster,V486,1,ectos_binomial3,_
Fringillidae,Thraupidae,Euphonia xanthogaster,Euphonia xanthogaster,midhigh,lowland_iquitos,Euphonia_xanthogaster,V789,1,ectos_binomial3,_
Thamnophilidae,Thamnophilidae,Epinecrophylla erythrura,Epinecrophylla erythrura,midhigh,lowland_iquitos,Epinecrophylla_erythrura,P110396,1,ectos_binomial,Myrsidea_new sp?
Thamnophilidae,Thamnophilidae,Epinecrophylla erythrura,Epinecrophylla erythrura,midhigh,lowland_iquitos,Epinecrophylla_erythrura,P110396,1,ectos_binomial2,_
Thamnophilidae,Thamnophilidae,Epinecrophylla erythrura,Epinecrophylla erythrura,midhigh,lowland_iquitos,Epinecrophylla_erythrura,P110396,1,ectos_binomial3,_
Thraupidae,Thraupidae,Diglossa glauca,Diglossa glauca,ground-understory,lowland_iquitos,Diglossa_glauca,SP120070,1,ectos_binomial,Philopterus-like_new sp?
Thraupidae,Thraupidae,Diglossa glauca,Diglossa glauca,ground-understory,lowland_iquitos,Diglossa_glauca,SP120070,1,ectos_binomial2,_
Thraupidae,Thraupidae,Diglossa glauca,Diglossa glauca,ground-understory,lowland_iquitos,Diglossa_glauca,SP120070,1,ectos_binomial3,_
Furnariidae,Dendrocolaptidae,Dendrocincla merula,Dendrocincla merula,ground-understory,lowland_iquitos,Dendrocincla_merula,M583,1,ectos_binomial,Rallicola_(fuliginosa/deceri…?)
Furnariidae,Dendrocolaptidae,Dendrocincla merula,Dendrocincla merula,ground-understory,lowland_iquitos,Dendrocincla_merula,M619,1,ectos_binomial,Rallicola_(fuliginosa/deceri…?)
Furnariidae,Dendrocolaptidae,Dendrocincla merula,Dendrocincla merula,ground-understory,lowland_iquitos,Dendrocincla_merula,1159,1,ectos_binomial,Rallicola?_(fuliginosa/ deckeri/ antioquensis)
Furnariidae,Dendrocolaptidae,Dendrocincla merula,Dendrocincla merula,ground-understory,lowland_iquitos,Dendrocincla_merula,M583,1,ectos_binomial2,_
Furnariidae,Dendrocolaptidae,Dendrocincla merula,Dendrocincla merula,ground-understory,lowland_iquitos,Dendrocincla_merula,M619,1,ectos_binomial2,_
Furnariidae,Dendrocolaptidae,Dendrocincla merula,Dendrocincla merula,ground-understory,lowland_iquitos,Dendrocincla_merula,1159,1,ectos_binomial2,_
Furnariidae,Dendrocolaptidae,Dendrocincla merula,Dendrocincla merula,ground-understory,lowland_iquitos,Dendrocincla_merula,M583,1,ectos_binomial3,_
Furnariidae,Dendrocolaptidae,Dendrocincla merula,Dendrocincla merula,ground-understory,lowland_iquitos,Dendrocincla_merula,M619,1,ectos_binomial3,_
Furnariidae,Dendrocolaptidae,Dendrocincla merula,Dendrocincla merula,ground-understory,lowland_iquitos,Dendrocincla_merula,1159,1,ectos_binomial3,_
Furnariidae,Dendrocolaptidae,Dendrocincla fuliginosa,Dendrocincla fuliginosa,ground-understory,lowland_iquitos,Dendrocincla_fuliginosa,M598,1,ectos_binomial,Rallicola_fuliginosa?
Furnariidae,Dendrocolaptidae,Dendrocincla fuliginosa,Dendrocincla fuliginosa,ground-understory,lowland_iquitos,Dendrocincla_fuliginosa,V285,1,ectos_binomial,Rallicola_fuliginosa?
Furnariidae,Dendrocolaptidae,Dendrocincla fuliginosa,Dendrocincla fuliginosa,ground-understory,lowland_iquitos,Dendrocincla_fuliginosa,M598,1,ectos_binomial2,_
Furnariidae,Dendrocolaptidae,Dendrocincla fuliginosa,Dendrocincla fuliginosa,ground-understory,lowland_iquitos,Dendrocincla_fuliginosa,V285,1,ectos_binomial2,_
Furnariidae,Dendrocolaptidae,Dendrocincla fuliginosa,Dendrocincla fuliginosa,ground-understory,lowland_iquitos,Dendrocincla_fuliginosa,M598,1,ectos_binomial3,_
Furnariidae,Dendrocolaptidae,Dendrocincla fuliginosa,Dendrocincla fuliginosa,ground-understory,lowland_iquitos,Dendrocincla_fuliginosa,V285,1,ectos_binomial3,_
Troglodytidae,Troglodytidae,Cyphorhinus thoracicus,Cyphorhinus thoracicus,ground,lowland_iquitos,Cyphorhinus_thoracicus,SP110094,0,ectos_binomial,Myrsidea_new sp?
Troglodytidae,Troglodytidae,Cyphorhinus thoracicus,Cyphorhinus thoracicus,ground,lowland_iquitos,Cyphorhinus_thoracicus,SP110126,0,ectos_binomial,Myrsidea_new sp?
Troglodytidae,Troglodytidae,Cyphorhinus thoracicus,Cyphorhinus thoracicus,ground,lowland_iquitos,Cyphorhinus_thoracicus,SP121001,0,ectos_binomial,Myrsidea_new sp?
Troglodytidae,Troglodytidae,Cyphorhinus thoracicus,Cyphorhinus thoracicus,ground,lowland_iquitos,Cyphorhinus_thoracicus,SP121031,0,ectos_binomial,Myrsidea_new sp?
Troglodytidae,Troglodytidae,Cyphorhinus thoracicus,Cyphorhinus thoracicus,ground,lowland_iquitos,Cyphorhinus_thoracicus,SP110094,0,ectos_binomial2,_
Troglodytidae,Troglodytidae,Cyphorhinus thoracicus,Cyphorhinus thoracicus,ground,lowland_iquitos,Cyphorhinus_thoracicus,SP110126,0,ectos_binomial2,_
Troglodytidae,Troglodytidae,Cyphorhinus thoracicus,Cyphorhinus thoracicus,ground,lowland_iquitos,Cyphorhinus_thoracicus,SP121001,0,ectos_binomial2,_
Troglodytidae,Troglodytidae,Cyphorhinus thoracicus,Cyphorhinus thoracicus,ground,lowland_iquitos,Cyphorhinus_thoracicus,SP121031,0,ectos_binomial2,_
Troglodytidae,Troglodytidae,Cyphorhinus thoracicus,Cyphorhinus thoracicus,ground,lowland_iquitos,Cyphorhinus_thoracicus,SP110094,0,ectos_binomial3,_
Troglodytidae,Troglodytidae,Cyphorhinus thoracicus,Cyphorhinus thoracicus,ground,lowland_iquitos,Cyphorhinus_thoracicus,SP110126,0,ectos_binomial3,_
Troglodytidae,Troglodytidae,Cyphorhinus thoracicus,Cyphorhinus thoracicus,ground,lowland_iquitos,Cyphorhinus_thoracicus,SP121001,0,ectos_binomial3,_
Troglodytidae,Troglodytidae,Cyphorhinus thoracicus,Cyphorhinus thoracicus,ground,lowland_iquitos,Cyphorhinus_thoracicus,SP121031,0,ectos_binomial3,_
Cardinalidae,Cardinalidae,Cyanoloxia cyanoides,Cyanocompsa cyanoides,ground,lowland_iquitos,Cyanocompsa_cyanoides,P130185,1,ectos_binomial,Myrsidea_johnklickai/sychrai?
Cardinalidae,Cardinalidae,Cyanoloxia cyanoides,Cyanocompsa cyanoides,ground,lowland_iquitos,Cyanocompsa_cyanoides,P130219,1,ectos_binomial,Myrsidea_johnklickai/sychrai?
